log_lik ml gamma sl2 sm2 sd2 eml egamma esl2 esm2 esd2 step medium file length min_cell_len discard_top end_type filt_r
2.3154161819059444 0.011046568918152276 0.0358448009049347 5.621741147837748e-07 0.00027286043437214864 0.007561521087304635 0.00025360901856830696 0.008156665293745442 1.412134095420342e-07 1.1001858239633414e-05 0.0011219570671685227 1 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
2.498530095648225 0.011169734202975973 0.08853562958778496 1.924164699748354e-06 0.000140652755406648 0.009003178160377738 0.0001880833743487901 0.019549975142457265 5.602103911918048e-07 7.796290695015801e-06 0.001316031149100073 1 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
2.3154161819177776 0.011046550923706502 0.03584438182270515 5.62168959856542e-07 0.0002728603495284245 0.007561570544677851 0.0002535332836525781 0.008033328112881636 1.3938713585183903e-07 1.0989614268558332e-05 0.0011219638476037384 1 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
2.4985300956482086 0.011169734421188269 0.08853564961203106 1.924165689573308e-06 0.0001406527264869063 0.009003181439828629 0.00018807181780908022 0.019530240000712427 5.595212619745397e-07 7.791603899184073e-06 0.001315998158519397 1 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
2.3154161819016523 0.011046566443896377 0.03584463590601382 5.621702691350473e-07 0.0002728606622456481 0.007561505549987583 0.00025339073186832634 0.008048189451394145 1.3966446562334443e-07 1.1000634812145343e-05 0.0011219515425538408 1 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
2.4985300956481824 0.01116973406358639 0.08853567098433594 1.9241660928463104e-06 0.00014065274030081504 0.009003186786599759 0.000188086892286966 0.019524859419804568 5.592066662600326e-07 7.79214982481168e-06 0.001316034158105372 1 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
2.315416181905291 0.011046547724369714 0.03584444000598734 5.621638038568908e-07 0.00027286043279485864 0.007561530691628714 0.00025357076615807204 0.00807820908059017 1.4004767565107378e-07 1.1002970544284985e-05 0.0011219549713432893 1 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
2.2010647844819644 0.01173853698768451 0.01006614998697152 1.8046291377331971e-07 0.00022582291645665208 0.010162184156472378 0.00038263002673495904 0.001824240146141023 2.031790946685553e-08 8.815010242658754e-06 0.001253584572445121 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
2.08697404494364 0.011380287795266616 0.010471309286063157 1.568411932431237e-07 0.00033010329479916337 0.007281970347464773 0.00034321988214496463 0.0019325387087977203 2.0059298424736966e-08 1.2347697162089611e-05 0.000782290211318098 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
2.2025263197383764 0.011530227077853275 0.014800374370377572 2.1777987526670265e-07 0.0002210692584080225 0.008639746984878802 0.00028210244787710693 0.0023759794915986458 2.7693026695992616e-08 8.830757039826137e-06 0.0009077781830178392 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
2.0870459488170976 0.011341958868155347 0.010810434594800706 1.592603388736431e-07 0.00032963712338919125 0.007359955797856249 0.00033225149308565357 0.001958290687977336 2.0492311865485354e-08 1.235559147373279e-05 0.000798180883637587 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
2.2025263197561267 0.011530229386751507 0.014800542457280718 2.1778107489652684e-07 0.00022106918408825753 0.008639761585946136 0.0002821755264058383 0.002391458810654712 2.7824669261314716e-08 8.816061021052926e-06 0.0009078152812234784 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
2.0872413945501336 0.01123251823833575 0.013446266172517169 1.7981214065788551e-07 0.0003260983404651402 0.007281621783854598 0.0002811340237281241 0.0023479761705700306 2.5340992569441635e-08 1.238371525099926e-05 0.0007837187154395089 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
2.2023832707725486 0.011585874877296795 0.013434295237593498 2.0615206996258247e-07 0.00022241140785398075 0.009195976589008139 0.00030375809526495017 0.0021932148794021346 2.522637245702908e-08 8.820122290545795e-06 0.0010237694859853304 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
2.0865797674769118 0.011529621812400385 0.009225092344400962 1.4840370908550185e-07 0.0003317025524350689 0.007284143951926337 0.00039174467510903445 0.001810873757041916 1.837141857594557e-08 1.2353239458992342e-05 0.0007820338823973723 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
2.2025263197336575 0.011530230918126994 0.014800416908849761 2.177798371581771e-07 0.0002210693224347073 0.008639743115734714 0.00028192452099217434 0.002363992037024788 2.761733454651961e-08 8.823924251895033e-06 0.00090781635595696 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
2.087250872786138 0.011249879872143332 0.012955198077476797 1.7577684954174915e-07 0.0003267630229306157 0.007280054565998035 0.000289171308590285 0.0022880771375762684 2.4470165750355313e-08 1.2366944180740709e-05 0.0007831353106997869 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
2.2021672780806583 0.011679585789271113 0.011851636606087965 1.9351346345474227e-07 0.00022412565016460034 0.008643196942663488 0.00033779194224313507 0.002008864376953226 2.2708882903355156e-08 8.827439354718662e-06 0.0009073146356489312 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
2.0863670201207305 0.011483320690412429 0.009088135230694835 1.4739885521744393e-07 0.00033220632170333637 0.006613510314518502 0.0003890323082336925 0.0017615093340347763 1.802628795427034e-08 1.2370332633898856e-05 0.0006561661502795434 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
2.2020472739084567 0.011665535326192552 0.011426402663241079 1.9022203476186676e-07 0.00022458675869790372 0.008710075745302604 0.000344132371075292 0.0019300367534588938 2.191981845031064e-08 8.831468557388238e-06 0.0009207327019113291 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
2.0871547087038156 0.01140009215834293 0.011661534479642716 1.6579460894392432e-07 0.0003284467949847725 0.007191540365120568 0.0003236889087270506 0.002150467725108341 2.2338702751178093e-08 1.2371118563965973e-05 0.0007647773852249678 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
2.2025263197345173 0.011530228351632888 0.014800427408810294 2.1778009173941621e-07 0.00022106928452601997 0.008639743777166697 0.0002820948887939307 0.0023754690329542277 2.769624384829676e-08 8.827351874011308e-06 0.0009078102948398996 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
2.0872508203223874 0.011250062522632893 0.012952692652678963 1.7575752282111429e-07 0.00032676226139675307 0.007290947646113058 0.0002890261660719329 0.002268326041275789 2.4328857648569888e-08 1.2377217656083193e-05 0.0007853179583020969 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
2.202521931575918 0.011542172116752123 0.014458655542179788 2.1479547048328558e-07 0.00022142647007084555 0.008653345732950726 0.00028676987315310833 0.002311610292103321 2.6930645550717202e-08 8.826254876311337e-06 0.0009103855414651447 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
2.0872033077556353 0.011289896990304308 0.0118950443986164 1.673813051166108e-07 0.0003281884053248584 0.007310187530740589 0.00030829594880476917 0.0021300351716235966 2.24632312132038e-08 1.2358675239965837e-05 0.0007886575717134702 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
2.202177791562425 0.011628676159603163 0.012137206550107 1.956710112124379e-07 0.00022392327309769838 0.008178815336938747 0.0003283223147107957 0.0020457913376441114 2.3156361148144198e-08 8.828956530079718e-06 0.000818093024365304 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
2.0870241432435703 0.011467904088286105 0.010891390756989862 1.6011587861939664e-07 0.0003294623101795379 0.007164107313473483 0.00034636564823631815 0.002070098731137135 2.116007582702217e-08 1.2356104184117879e-05 0.0007590173070847906 2 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.9888536559179308 0.011625039510052957 0.011063674118008314 1.5931324423731087e-07 0.0002529709622972514 0.008543184885026414 0.00027119752999461513 0.0016175055943298522 1.6740442843980192e-08 1.0604504042651682e-05 0.0007486330581153001 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.8971436571603013 0.011304574481994215 0.009743617926176383 1.3071642505480988e-07 0.00036983561556743584 0.007482786833266184 0.0002768046772984451 0.0015354030686809135 1.4533909799202782e-08 1.4521817384464665e-05 0.0007077651213548467 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.985069081006773 0.012471485220264051 0.005062639035737109 1.2318707240212815e-07 0.0002613109222680911 0.00808495278742091 0.0006136153439798218 0.0011989157600236014 1.1152306930491037e-08 1.062010610840411e-05 0.0006726318229854807 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.896892323698982 0.011418998303344263 0.008120953653175925 1.204577435682198e-07 0.00037272031665329614 0.0071839831779491785 0.00032331582097690914 0.0013680255373745497 1.2628969671202503e-08 1.4545888588245438e-05 0.0006554441395025008 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.9762346147556105 0.014294140011488394 0.00774338646718265 1.580605269647213e-07 0.00025341023331906044 0.00660482917828703 nan nan 1.3152670628511415e-08 1.0453873541712238e-05 0.00047460398650811677 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.897112695674082 0.01124090737006261 0.011094318381472961 1.4015135972394847e-07 0.0003678918425820259 0.007124453435781808 0.00025035187599163004 0.0016944977325635978 1.638738573266875e-08 1.4553119970358264e-05 0.0006483127329550409 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.9886773884075337 0.011768493684019532 0.011426502203383298 1.6249833144280507e-07 0.0002523458688840355 0.008108474185598022 0.0002824800537151187 0.0017365722447035012 1.764845676929528e-08 1.0634982578289278e-05 0.000679993804674697 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.8964887429636494 0.011156304814382258 0.013114612408053191 1.5558708658601402e-07 0.00036446629782803717 0.0071709247188875775 0.00022109894858773863 0.0019713590847509283 1.9739532975769944e-08 1.4591331035674832e-05 0.0006578541342978746 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.9880091680535692 0.011816821893321276 0.008192404000281579 1.398099553774984e-07 0.00025694526855675167 0.009102431490755647 0.000348647086055719 0.0013486852427727746 1.3477926427365479e-08 1.0589154435432363e-05 0.0008418924322089276 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.8972136923033616 0.01129387948555496 0.009975800525554157 1.3230812208401295e-07 0.0003697334125217057 0.007104622853878683 0.0002719534231297809 0.001562464236133885 1.4838002817359574e-08 1.4535753793812555e-05 0.0006440578812777352 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.9886244417608268 0.011738585414044685 0.00943743291492441 1.4785906207272782e-07 0.00025525568095505273 0.008665314359930672 0.00031037300625985246 0.0014563496746960993 1.4750993529207998e-08 1.0605997396501015e-05 0.0007674684318337455 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.8962969747019112 0.011515105600331 0.006948093663607267 1.1380549826154303e-07 0.00037481302838679676 0.006948454503025737 0.00037098891442676753 0.0012686215132342619 1.1523281070927518e-08 1.4550074118409482e-05 0.0006164652139701479 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.9887519500621618 0.011560300397741873 0.012222907434953717 1.6814224617415722e-07 0.00025128696933046223 0.00857614899057575 0.00025027426330796607 0.001742260595674313 1.8337732322270836e-08 1.0619917274427048e-05 0.0007549549967793818 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.8972136922313076 0.011293878720532986 0.009975878154546211 1.3230842696378922e-07 0.00036973261996639664 0.007104601566654343 0.00027192974385992154 0.001562576374764624 1.4838459961364979e-08 1.453583400488521e-05 0.0006440570423019012 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.9888407776992787 0.011687702516657027 0.010783816201344467 1.5734461159860615e-07 0.000253320542342377 0.008519636382221462 0.00028146488628793127 0.0016062386507583774 1.6464378079030314e-08 1.0607461713018233e-05 0.0007444434372519101 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.8969021677300646 0.011413729041708941 0.01000667664647448 1.328529698680677e-07 0.0003700988556748362 0.006424273212540499 0.00028435003011287037 0.0016179494818900262 1.512019831425705e-08 1.4577556220958657e-05 0.00053981453070858 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.988853655915255 0.011625041028568655 0.011063678663074401 1.5931328698589553e-07 0.00025297093345844605 0.00854318607497067 0.0002711916110980138 0.0016183045838887346 1.6744719003002373e-08 1.060496376620645e-05 0.0007486402714163071 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.8971669103473738 0.011300478445166337 0.00929316255091965 1.2773721120224108e-07 0.00037085074950403424 0.007182480685839792 0.0002851277139483219 0.0014749122198561353 1.39058435707608e-08 1.4543406890336202e-05 0.000656304117270198 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.9874857764712017 0.011519849307190464 0.013506098176025213 1.7873373694207802e-07 0.0002501280997232985 0.007100208502038797 0.00023395525683957486 0.0019123898257490722 2.0457020052682275e-08 1.06658118090251e-05 0.0005400492541832279 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.8949259004007146 0.012236672228498413 0.005957565690057343 1.0973463492237607e-07 0.00037488674083789467 0.007815640672112108 0.0006692514765758603 0.0016589321454662533 1.1911711205582708e-08 1.4610493993272712e-05 0.000763677356973633 3 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.810917277215778 0.011571238140608618 0.01063055546648474 1.5093806055852855e-07 0.00026878922297718085 0.008537342753858748 0.00023948304320420657 0.0014032515613454147 1.462102785274126e-08 1.2491366053983677e-05 0.0006626131441704767 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.751760473241158 0.01107165506227788 0.012827450913103004 1.5585116623106757e-07 0.000362649341618731 0.00587083168923968 0.0001950807373955338 0.0017221165642699724 1.8064237209418098e-08 1.6391530609798493e-05 0.00041650817539625866 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.810876969062145 0.011613465076229772 0.010050887714980597 1.4665353738790017e-07 0.00026985571040518834 0.008629744231194633 0.00025116491204823924 0.0013509514918927479 1.3945717282790207e-08 1.2475062309432135e-05 0.0006751637275941736 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.7522708992791514 0.011268094382351882 0.01038777644094459 1.3676958934186686e-07 0.00036802564474329815 0.005871287878333027 0.00023449228154370165 0.001455844680735056 1.448093139538574e-08 1.6321306750618523e-05 0.000414428733848951 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.810495816502157 0.011455900101097897 0.012731281336247605 1.6764685850537086e-07 0.00026463833228263997 0.008520762203008035 0.00020791221145214031 0.0016250764330148952 1.7522540460441465e-08 1.2521970854754761e-05 0.0006623581119472502 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.7519722623556842 0.01135465533357982 0.009293292881787214 1.2902616513139977e-07 0.0003706930896753041 0.0058078523198359985 0.0002591390437779577 0.0013536717443118809 1.3152906614230432e-08 1.630626155706159e-05 0.00040658413232287004 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.810913741210295 0.011587418010111178 0.010461944512686039 1.495916013744562e-07 0.0002695301610731471 0.008551735365338759 0.00024303916484609518 0.0013889939407987781 1.4418613763423512e-08 1.252004768094768e-05 0.0006645859961914536 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.7536596713152 0.011219344839558155 0.010345272690571082 1.361739729376318e-07 0.0003653997579940843 0.0071914048104642515 0.00023057310454009192 0.0014318111212028568 1.4335126717469106e-08 1.6159170729253247e-05 0.0005796645569356078 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.8105896854813561 0.011670392242827272 0.008947913238207922 1.3886481390899497e-07 0.0002720986624771114 0.008643348494570218 0.00027485530004183194 0.0012457519975237667 1.2688193344942042e-08 1.2486312608179e-05 0.0006761634565866069 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.753659671615371 0.011219340352947195 0.01034529789096359 1.3617729852665738e-07 0.00036539809943357277 0.007191429171378091 0.00023055428702366975 0.0014310988650881676 1.4326179866262367e-08 1.6167383210479607e-05 0.0005796782077333912 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.8091765634684442 0.011915607161518514 0.006973583200958902 1.2657677663954962e-07 0.00027623989613794484 0.008163103730393733 0.00035147774075780156 0.0011121269680652239 1.0974255194117364e-08 1.2502878580066534e-05 0.0006082719384184484 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.753631667951552 0.011232470617066908 0.009907647844530522 1.3271031236291634e-07 0.0003686897033687299 0.007120987788663193 0.0002377140607999925 0.0013841332041079823 1.3744064695086047e-08 1.6308211122008534e-05 0.0005700594643385996 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.8108297460851968 0.011638490932029595 0.00975450649968136 1.4453358474965078e-07 0.00027045958727369855 0.008624164942937666 0.0002579498038683709 0.001325276867829935 1.361291580753597e-08 1.2476878724808831e-05 0.000674078989347176 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.7534995337826176 0.011163397374825489 0.011638119336841725 1.4582869031452545e-07 0.00036384878270167165 0.00720186975255811 0.00021104256330051972 0.0015821247223625093 1.6189515889344128e-08 1.6296748441747585e-05 0.0005827234332091389 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.810917278484831 0.011571112370063766 0.010630207288306064 1.5093613469351432e-07 0.0002687927536998791 0.008537004967419224 0.0002394974616218022 0.001403534494420426 1.4626708431859366e-08 1.2485772499566654e-05 0.0006625835093591841 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.7513302879293635 0.011007488507212292 0.011331497690647136 1.4376594694310335e-07 0.0003674055558265052 0.005587553036781497 0.00020828237875503356 0.0015099246524432534 1.5508159220468416e-08 1.6398952412376122e-05 0.0003849554454462628 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.8086623023918804 0.012146460154030437 0.006463057740370445 1.238566055982538e-07 0.00027664979623695507 0.008571814464044947 0.00040939980728733807 0.001135022821445381 1.0744842211313836e-08 1.2496177324114616e-05 0.000663425069060037 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
1.753655215979535 0.011217825929417525 0.01045969226001763 1.372017006534971e-07 0.00036386716806498975 0.007149500237944599 0.00022901138691521042 0.0014448226237843776 1.4500107693698699e-08 1.607479395288783e-05 0.0005734997106814832 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_raw 12 1 div 0.9
1.8108660019450242 0.011605487390828 0.010163028896638036 1.4746387729607503e-07 0.00026953614307993333 0.008783258900782293 0.00024874513497294117 0.0013604239069745705 1.4070769292220934e-08 1.2472591222406156e-05 0.0006975244312312298 4 glucose /scicore/home/nimwegen/fiori/deep_moma_data/myframes_20190730_deepmoma_glucose.csv length_deep 12 1 div 0.9
